timestamp,fila_tamanho,detectados_total,movidos_total,ignorados_total,detectados_por_intervalo,movidos_por_intervalo,ignorados_por_intervalo
2026-03-02T17:25:12.586995,0,2,0,2,0,0,0
2026-03-02T17:25:14.609653,0,2,0,2,0,0,0
2026-03-02T17:25:16.630138,0,2,0,2,0,0,0
2026-03-02T17:25:18.653104,0,2,0,2,0,0,0
2026-03-02T17:25:20.676569,0,2,0,2,0,0,0
2026-03-02T17:25:22.700628,0,2,0,2,0,0,0
2026-03-02T17:25:24.723574,0,2,0,2,0,0,0
2026-03-02T17:25:26.737641,0,2,0,2,0,0,0
2026-03-02T17:25:28.767433,0,2,0,2,0,0,0
2026-03-02T17:25:30.791571,0,2,0,2,0,0,0
2026-03-02T17:25:32.814017,0,2,0,2,0,0,0
2026-03-02T17:25:34.834260,0,2,0,2,0,0,0
2026-03-02T17:25:36.860483,0,2,0,2,0,0,0
2026-03-02T17:25:38.882329,0,2,0,2,0,0,0
2026-03-02T17:25:40.905929,0,2,0,2,0,0,0
2026-03-02T17:25:42.927965,0,2,0,2,0,0,0
2026-03-02T17:25:44.951109,0,2,0,2,0,0,0
2026-03-02T17:25:46.974430,0,2,0,2,0,0,0
2026-03-02T17:25:48.993435,0,2,0,2,0,0,0
2026-03-02T17:25:51.016649,0,2,0,2,0,0,0
2026-03-02T17:25:53.042329,0,2,0,2,0,0,0
2026-03-02T17:25:55.065255,0,2,0,2,0,0,0
2026-03-02T17:25:57.089184,0,2,0,2,0,0,0
2026-03-02T17:25:59.104584,0,2,0,2,0,0,0
2026-03-02T17:26:01.114179,0,2,0,2,0,0,0
2026-03-02T17:26:03.140603,0,2,0,2,0,0,0
2026-03-02T17:26:05.164595,0,2,0,2,0,0,0
2026-03-02T17:26:07.203078,0,2,0,2,0,0,0
2026-03-02T17:26:09.226272,0,2,0,2,0,0,0
2026-03-02T17:26:11.247058,0,2,0,2,0,0,0
2026-03-02T17:26:13.271237,0,2,0,2,0,0,0
2026-03-02T17:26:15.287341,0,2,0,2,0,0,0
2026-03-02T17:26:17.316652,0,2,0,2,0,0,0
2026-03-02T17:26:19.344750,0,2,0,2,0,0,0
2026-03-02T17:26:21.360030,0,2,0,2,0,0,0
2026-03-02T17:26:23.393401,0,2,0,2,0,0,0
2026-03-02T17:26:25.423147,0,2,0,2,0,0,0
2026-03-02T17:26:27.439454,0,2,0,2,0,0,0
2026-03-02T17:26:29.469737,0,2,0,2,0,0,0
2026-03-02T17:26:31.492883,0,2,0,2,0,0,0
2026-03-02T17:26:33.513892,0,2,0,2,0,0,0
2026-03-02T17:26:35.541723,0,2,0,2,0,0,0
2026-03-02T17:26:37.570860,0,2,0,2,0,0,0
2026-03-02T17:26:39.587435,0,2,0,2,0,0,0
2026-03-02T17:26:41.623194,0,2,0,2,0,0,0
2026-03-02T17:26:43.639581,0,2,0,2,0,0,0
2026-03-02T17:26:45.650206,0,2,0,2,0,0,0
2026-03-02T17:26:47.670408,0,2,0,2,0,0,0
2026-03-02T17:26:49.698537,0,2,0,2,0,0,0
2026-03-02T17:26:51.721269,0,2,0,2,0,0,0
2026-03-02T17:26:53.738065,0,2,0,2,0,0,0
2026-03-02T17:26:55.766862,0,2,0,2,0,0,0
2026-03-02T17:26:57.789059,0,2,0,2,0,0,0
2026-03-02T17:26:59.805419,0,2,0,2,0,0,0
2026-03-02T17:27:01.834834,0,2,0,2,0,0,0
2026-03-02T17:27:03.852231,0,2,0,2,0,0,0
2026-03-02T17:27:05.873682,0,2,0,2,0,0,0
2026-03-02T17:27:07.891999,0,2,0,2,0,0,0
2026-03-02T17:27:09.913776,0,2,0,2,0,0,0
2026-03-02T17:27:11.943024,0,2,0,2,0,0,0
2026-03-02T17:27:13.971076,0,2,0,2,0,0,0
2026-03-02T17:27:15.994804,0,2,0,2,0,0,0
2026-03-02T17:27:18.011164,0,2,0,2,0,0,0
2026-03-02T17:27:20.029961,0,2,0,2,0,0,0
2026-03-02T17:27:22.049387,0,2,0,2,0,0,0
2026-03-02T17:27:24.066459,0,2,0,2,0,0,0
2026-03-02T17:27:26.082139,0,2,0,2,0,0,0
2026-03-02T17:27:28.099038,0,2,0,2,0,0,0
2026-03-02T17:27:30.115066,0,2,0,2,0,0,0
2026-03-02T17:27:32.130763,0,2,0,2,0,0,0
2026-03-02T17:27:34.146425,0,2,0,2,0,0,0
2026-03-02T17:27:36.162730,0,2,0,2,0,0,0
2026-03-02T17:27:38.171750,0,2,0,2,0,0,0
2026-03-02T17:27:40.180548,0,2,0,2,0,0,0
2026-03-02T17:27:42.196188,0,2,0,2,0,0,0
2026-03-02T17:27:44.211625,0,2,0,2,0,0,0
2026-03-02T17:27:46.227410,0,2,0,2,0,0,0
2026-03-02T17:27:48.233725,0,2,0,2,0,0,0
2026-03-02T17:27:50.245307,0,2,0,2,0,0,0
2026-03-02T17:27:52.272548,0,2,0,2,0,0,0
2026-03-02T17:27:54.300168,0,2,0,2,0,0,0
2026-03-02T17:27:56.325393,0,2,0,2,0,0,0
2026-03-02T17:27:58.347380,0,2,0,2,0,0,0
2026-03-02T17:28:00.365214,0,2,0,2,0,0,0
2026-03-02T17:28:02.389324,0,2,0,2,0,0,0
2026-03-02T17:28:04.413997,0,2,0,2,0,0,0
2026-03-02T17:28:06.436830,0,2,0,2,0,0,0
2026-03-02T17:28:08.462737,0,2,0,2,0,0,0
2026-03-02T17:28:10.484589,0,2,0,2,0,0,0
2026-03-02T17:28:12.514044,0,2,0,2,0,0,0
2026-03-02T17:28:14.536614,0,2,0,2,0,0,0
2026-03-02T17:28:16.553316,0,2,0,2,0,0,0
2026-03-02T17:28:18.558019,0,2,0,2,0,0,0
2026-03-02T17:28:20.584333,0,2,0,2,0,0,0
2026-03-02T17:28:22.606719,0,2,0,2,0,0,0
2026-03-02T17:28:24.629990,0,2,0,2,0,0,0
2026-03-02T17:28:26.651692,0,2,0,2,0,0,0
2026-03-02T17:28:28.675050,0,2,0,2,0,0,0
2026-03-02T17:28:30.703804,0,2,0,2,0,0,0
2026-03-02T17:28:32.725842,0,2,0,2,0,0,0
2026-03-02T17:28:34.744421,0,2,0,2,0,0,0
2026-03-02T17:28:36.760275,0,2,0,2,0,0,0
2026-03-02T17:28:38.772926,0,2,0,2,0,0,0
2026-03-02T17:28:40.796579,0,2,0,2,0,0,0
2026-03-02T17:28:42.819471,0,2,0,2,0,0,0
2026-03-02T17:28:44.839659,0,2,0,2,0,0,0
2026-03-02T17:28:46.865901,0,2,0,2,0,0,0
2026-03-02T17:28:48.881776,0,2,0,2,0,0,0
2026-03-02T17:28:50.910756,0,2,0,2,0,0,0
2026-03-02T17:28:52.924882,0,2,0,2,0,0,0
2026-03-02T17:28:54.956938,0,2,0,2,0,0,0
2026-03-02T17:28:56.980231,0,2,0,2,0,0,0
2026-03-02T17:28:59.000489,0,2,0,2,0,0,0
2026-03-02T17:29:01.026849,0,2,0,2,0,0,0
2026-03-02T17:29:03.047802,0,2,0,2,0,0,0
2026-03-02T17:29:05.070664,0,2,0,2,0,0,0
2026-03-02T17:29:07.093723,0,2,0,2,0,0,0
2026-03-02T17:29:09.117385,0,2,0,2,0,0,0
2026-03-02T17:29:11.134930,0,2,0,2,0,0,0
2026-03-02T17:29:13.161584,0,2,0,2,0,0,0
2026-03-02T17:29:15.184574,0,2,0,2,0,0,0
2026-03-02T17:29:17.208706,0,2,0,2,0,0,0
2026-03-02T17:29:19.231341,0,2,0,2,0,0,0
2026-03-02T17:29:21.248780,0,2,0,2,0,0,0
2026-03-02T17:29:23.272140,0,2,0,2,0,0,0
2026-03-02T17:29:25.299670,0,2,0,2,0,0,0
2026-03-02T17:29:27.327927,0,2,0,2,0,0,0
2026-03-02T17:29:29.345151,0,2,0,2,0,0,0
2026-03-02T17:29:31.361379,0,2,0,2,0,0,0
2026-03-02T17:29:33.394230,0,2,0,2,0,0,0
2026-03-02T17:29:35.418466,0,2,0,2,0,0,0
2026-03-02T17:29:37.445388,0,2,0,2,0,0,0
2026-03-02T17:29:39.467270,0,2,0,2,0,0,0
2026-03-02T17:29:41.482675,0,2,0,2,0,0,0
2026-03-02T17:29:43.504797,0,2,0,2,0,0,0
2026-03-02T17:29:45.531433,0,2,0,2,0,0,0
2026-03-02T17:29:47.552453,0,2,0,2,0,0,0
2026-03-02T17:29:49.568941,0,2,0,2,0,0,0
2026-03-02T17:29:51.587160,0,2,0,2,0,0,0
2026-03-02T17:29:53.618256,0,2,0,2,0,0,0
2026-03-02T17:29:55.640532,0,2,0,2,0,0,0
2026-03-02T17:29:57.660090,0,2,0,2,0,0,0
2026-03-02T17:29:59.685247,0,2,0,2,0,0,0
2026-03-02T17:30:01.707625,0,2,0,2,0,0,0
2026-03-02T17:30:03.735397,0,2,0,2,0,0,0
2026-03-02T17:30:05.766096,0,2,0,2,0,0,0
2026-03-02T17:30:07.771639,0,2,0,2,0,0,0
2026-03-02T17:30:09.792690,0,2,0,2,0,0,0
2026-03-02T17:30:11.812589,0,2,0,2,0,0,0
2026-03-02T17:30:13.833805,0,2,0,2,0,0,0
2026-03-02T17:30:15.856914,0,2,0,2,0,0,0
2026-03-02T17:30:17.885314,0,2,0,2,0,0,0
2026-03-02T17:30:19.901277,0,2,0,2,0,0,0
2026-03-02T17:30:21.927155,0,2,0,2,0,0,0
2026-03-02T17:30:23.935094,0,2,0,2,0,0,0
2026-03-02T17:30:25.955543,0,2,0,2,0,0,0
2026-03-02T17:30:27.984194,0,2,0,2,0,0,0
2026-03-02T17:30:30.004214,0,2,0,2,0,0,0
2026-03-02T17:30:32.020265,0,2,0,2,0,0,0
2026-03-02T17:30:34.037269,0,2,0,2,0,0,0
2026-03-02T17:30:36.065013,0,2,0,2,0,0,0
2026-03-02T17:30:38.089721,0,2,0,2,0,0,0
2026-03-02T17:30:40.117339,0,2,0,2,0,0,0
2026-03-02T17:30:42.125180,0,2,0,2,0,0,0
2026-03-02T17:30:44.146217,0,2,0,2,0,0,0
2026-03-02T17:30:48.174869,0,2,0,2,0,0,0
2026-03-02T17:30:50.179050,0,2,0,2,0,0,0
2026-03-02T17:30:52.200226,0,2,0,2,0,0,0
2026-03-02T17:30:54.236760,0,2,0,2,0,0,0
2026-03-02T17:30:56.258925,0,2,0,2,0,0,0
2026-03-02T17:30:58.262184,0,2,0,2,0,0,0
2026-03-02T17:31:00.290343,0,2,0,2,0,0,0
2026-03-02T17:31:02.316047,0,2,0,2,0,0,0
2026-03-02T17:31:04.338489,0,2,0,2,0,0,0
2026-03-02T17:31:06.360795,0,2,0,2,0,0,0
2026-03-02T17:31:08.392812,0,2,0,2,0,0,0
2026-03-02T17:31:10.417463,0,2,0,2,0,0,0
2026-03-02T17:31:12.436696,0,2,0,2,0,0,0
2026-03-02T17:31:14.462745,0,2,0,2,0,0,0
2026-03-02T17:31:16.488100,0,2,0,2,0,0,0
2026-03-02T17:31:18.509630,0,2,0,2,0,0,0
2026-03-02T17:31:20.531311,0,2,0,2,0,0,0
2026-03-02T17:31:22.555297,0,2,0,2,0,0,0
2026-03-02T17:31:24.576221,0,2,0,2,0,0,0
2026-03-02T17:31:26.599878,0,2,0,2,0,0,0
2026-03-02T17:31:28.616009,0,2,0,2,0,0,0
2026-03-02T17:31:30.628660,0,2,0,2,0,0,0
2026-03-02T17:31:32.651381,0,2,0,2,0,0,0
2026-03-02T17:31:34.674914,0,2,0,2,0,0,0
2026-03-02T17:31:36.699258,0,2,0,2,0,0,0
2026-03-02T17:31:38.721928,0,2,0,2,0,0,0
2026-03-02T17:31:40.737848,0,2,0,2,0,0,0
2026-03-02T17:31:42.763123,0,2,0,2,0,0,0
2026-03-02T17:31:44.787064,0,2,0,2,0,0,0
2026-03-02T17:31:46.819199,0,2,0,2,0,0,0
2026-03-02T17:31:48.839701,0,2,0,2,0,0,0
2026-03-02T17:31:50.856486,0,2,0,2,0,0,0
2026-03-02T17:31:52.885416,0,2,0,2,0,0,0
2026-03-02T17:31:54.905771,0,2,0,2,0,0,0
2026-03-02T17:31:56.922184,0,2,0,2,0,0,0
2026-03-02T17:31:58.951915,0,2,0,2,0,0,0
2026-03-02T17:32:00.973207,0,2,0,2,0,0,0
2026-03-02T17:32:02.993339,0,2,0,2,0,0,0
2026-03-02T17:32:05.009793,0,2,0,2,0,0,0
2026-03-02T17:32:07.040621,0,2,0,2,0,0,0
2026-03-02T17:32:09.049144,0,2,0,2,0,0,0
2026-03-02T17:32:11.070747,0,2,0,2,0,0,0
2026-03-02T17:32:13.092120,0,2,0,2,0,0,0
2026-03-02T17:32:15.114621,0,2,0,2,0,0,0
2026-03-02T17:32:17.131080,0,2,0,2,0,0,0
2026-03-02T17:32:19.155391,0,2,0,2,0,0,0
2026-03-02T17:32:21.158526,0,2,0,2,0,0,0
2026-03-02T17:32:23.180403,0,2,0,2,0,0,0
2026-03-02T17:32:25.224947,0,2,0,2,0,0,0
2026-03-02T17:32:27.247632,0,2,0,2,0,0,0
2026-03-02T17:32:29.250405,0,2,0,2,0,0,0
2026-03-02T17:32:31.262689,0,2,0,2,0,0,0
2026-03-02T17:32:33.278459,0,2,0,2,0,0,0
2026-03-02T17:32:35.283224,0,2,0,2,0,0,0
2026-03-02T17:32:37.299071,0,2,0,2,0,0,0
2026-03-02T17:32:39.314688,0,2,0,2,0,0,0
2026-03-02T17:32:41.335377,0,2,0,2,0,0,0
2026-03-02T17:32:43.351163,0,2,0,2,0,0,0
2026-03-02T17:32:45.370562,0,2,0,2,0,0,0
2026-03-02T17:32:47.391577,0,2,0,2,0,0,0
2026-03-02T17:32:49.414872,0,2,0,2,0,0,0
2026-03-02T17:32:51.438496,0,2,0,2,0,0,0
2026-03-02T17:32:53.462482,0,2,0,2,0,0,0
2026-03-02T17:32:55.499225,0,2,0,2,0,0,0
2026-03-02T17:32:57.516877,0,2,0,2,0,0,0
2026-03-02T17:32:59.539905,0,2,0,2,0,0,0
2026-03-02T17:33:01.563139,0,2,0,2,0,0,0
2026-03-02T17:33:03.588178,0,2,0,2,0,0,0
2026-03-02T17:33:05.613839,0,2,0,2,0,0,0
2026-03-02T17:33:07.638341,0,2,0,2,0,0,0
2026-03-02T17:33:09.655087,0,2,0,2,0,0,0
2026-03-02T17:33:11.682559,0,2,0,2,0,0,0
2026-03-02T17:33:13.699806,0,2,0,2,0,0,0
2026-03-02T17:33:15.728957,0,2,0,2,0,0,0
2026-03-02T17:33:17.752873,0,2,0,2,0,0,0
2026-03-02T17:33:19.775415,0,2,0,2,0,0,0
2026-03-02T17:33:21.795706,0,2,0,2,0,0,0
2026-03-02T17:33:23.811709,0,2,0,2,0,0,0
2026-03-02T17:33:25.841236,0,2,0,2,0,0,0
2026-03-02T17:33:27.857948,0,2,0,2,0,0,0
2026-03-02T17:33:29.888757,0,2,0,2,0,0,0
2026-03-02T17:33:31.896804,0,2,0,2,0,0,0
2026-03-02T17:33:33.918355,0,2,0,2,0,0,0
2026-03-02T17:33:35.941109,0,2,0,2,0,0,0
2026-03-02T17:33:37.964071,0,2,0,2,0,0,0
2026-03-02T17:33:39.987213,0,2,0,2,0,0,0
2026-03-02T17:33:42.003277,0,2,0,2,0,0,0
2026-03-02T17:33:44.011905,0,2,0,2,0,0,0
2026-03-02T17:33:46.039782,0,2,0,2,0,0,0
2026-03-02T17:33:48.063828,0,2,0,2,0,0,0
2026-03-02T17:33:50.073565,0,2,0,2,0,0,0
2026-03-02T17:33:52.109597,0,2,0,2,0,0,0
2026-03-02T17:33:54.131176,0,2,0,2,0,0,0
2026-03-02T17:33:56.154722,0,2,0,2,0,0,0
2026-03-02T17:33:58.177539,0,2,0,2,0,0,0
2026-03-02T17:34:00.202800,0,2,0,2,0,0,0
2026-03-02T17:34:02.222122,0,2,0,2,0,0,0
2026-03-02T17:34:04.244123,0,2,0,2,0,0,0
2026-03-02T17:34:06.274863,0,2,0,2,0,0,0
2026-03-02T17:34:08.291647,0,2,0,2,0,0,0
2026-03-02T17:34:10.308365,0,2,0,2,0,0,0
2026-03-02T17:34:12.336914,0,2,0,2,0,0,0
2026-03-02T17:34:14.357423,0,2,0,2,0,0,0
2026-03-02T17:34:16.378129,0,2,0,2,0,0,0
2026-03-02T17:34:18.397690,0,2,0,2,0,0,0
2026-03-02T17:34:20.405672,0,2,0,2,0,0,0
2026-03-02T17:34:22.425208,0,2,0,2,0,0,0
2026-03-02T17:34:24.460484,0,2,0,2,0,0,0
2026-03-02T17:34:26.487839,0,2,0,2,0,0,0
2026-03-02T17:34:28.508091,0,2,0,2,0,0,0
2026-03-02T17:34:30.527903,0,2,0,2,0,0,0
2026-03-02T17:34:32.541736,0,2,0,2,0,0,0
2026-03-02T17:34:34.569298,0,2,0,2,0,0,0
2026-03-02T17:34:36.592451,0,2,0,2,0,0,0
2026-03-02T17:34:38.615346,0,2,0,2,0,0,0
2026-03-02T17:34:40.638474,0,2,0,2,0,0,0
2026-03-02T17:34:42.661862,0,2,0,2,0,0,0
2026-03-02T17:34:44.679390,0,2,0,2,0,0,0
2026-03-02T17:34:46.704095,0,2,0,2,0,0,0
2026-03-02T17:34:48.728346,0,2,0,2,0,0,0
2026-03-02T17:34:50.750830,0,2,0,2,0,0,0
2026-03-02T17:34:52.774466,0,2,0,2,0,0,0
2026-03-02T17:34:54.798178,0,2,0,2,0,0,0
2026-03-02T17:34:56.811639,0,2,0,2,0,0,0
2026-03-02T17:34:58.838967,0,2,0,2,0,0,0
2026-03-02T17:35:00.860163,0,2,0,2,0,0,0
2026-03-02T17:35:02.896078,0,2,0,2,0,0,0
2026-03-02T17:35:04.917905,0,2,0,2,0,0,0
2026-03-02T17:35:06.939608,0,2,0,2,0,0,0
2026-03-02T17:35:08.951360,0,2,0,2,0,0,0
2026-03-02T17:35:10.963358,0,2,0,2,0,0,0
2026-03-02T17:35:12.993790,0,2,0,2,0,0,0
2026-03-02T17:35:15.019106,0,2,0,2,0,0,0
2026-03-02T17:35:17.046132,0,2,0,2,0,0,0
2026-03-02T17:35:19.067410,0,2,0,2,0,0,0
2026-03-02T17:35:21.091308,0,2,0,2,0,0,0
2026-03-02T17:35:23.113992,0,2,0,2,0,0,0
2026-03-02T17:35:25.138738,0,2,0,2,0,0,0
2026-03-02T17:35:27.162796,0,2,0,2,0,0,0
2026-03-02T17:35:29.184624,0,2,0,2,0,0,0
2026-03-02T17:35:31.214155,0,2,0,2,0,0,0
2026-03-02T17:35:33.237325,0,2,0,2,0,0,0
2026-03-02T17:35:35.250871,0,2,0,2,0,0,0
2026-03-02T17:35:37.252438,0,2,0,2,0,0,0
2026-03-02T17:35:39.270445,0,2,0,2,0,0,0
2026-03-02T17:35:41.282755,0,2,0,2,0,0,0
2026-03-02T17:35:43.291075,0,2,0,2,0,0,0
2026-03-02T17:35:45.302621,0,2,0,2,0,0,0
2026-03-02T17:35:47.318161,0,2,0,2,0,0,0
2026-03-02T17:35:49.337639,0,2,0,2,0,0,0
2026-03-02T17:35:51.361600,0,2,0,2,0,0,0
2026-03-02T17:35:53.384726,0,2,0,2,0,0,0
2026-03-02T17:35:55.401733,0,2,0,2,0,0,0
2026-03-02T17:35:57.430350,0,2,0,2,0,0,0
2026-03-02T17:35:59.447844,0,2,0,2,0,0,0
2026-03-02T17:36:01.475479,0,2,0,2,0,0,0
2026-03-02T17:36:03.498335,0,2,0,2,0,0,0
2026-03-02T17:36:05.501433,0,2,0,2,0,0,0
2026-03-02T17:36:07.529985,0,2,0,2,0,0,0
2026-03-02T17:36:09.551261,0,2,0,2,0,0,0
2026-03-02T17:36:11.573592,0,2,0,2,0,0,0
2026-03-02T17:36:13.585855,0,2,0,2,0,0,0
2026-03-02T17:36:15.608965,0,2,0,2,0,0,0
2026-03-02T17:36:17.642794,0,2,0,2,0,0,0
2026-03-02T17:36:19.659368,0,2,0,2,0,0,0
2026-03-02T17:36:21.688871,0,2,0,2,0,0,0
2026-03-02T17:36:23.710594,0,2,0,2,0,0,0
2026-03-02T17:36:25.727058,0,2,0,2,0,0,0
2026-03-02T17:36:27.749211,0,2,0,2,0,0,0
2026-03-02T17:36:29.771613,0,2,0,2,0,0,0
2026-03-02T17:36:31.792225,0,2,0,2,0,0,0
2026-03-02T17:36:33.814338,0,2,0,2,0,0,0
2026-03-02T17:36:35.831691,0,2,0,2,0,0,0
2026-03-02T17:36:37.860181,0,2,0,2,0,0,0
2026-03-02T17:36:39.878603,0,2,0,2,0,0,0
2026-03-02T17:36:41.899738,0,2,0,2,0,0,0
2026-03-02T17:36:43.916732,0,2,0,2,0,0,0
2026-03-02T17:36:45.946933,0,2,0,2,0,0,0
2026-03-02T17:36:47.961287,0,2,0,2,0,0,0
2026-03-02T17:36:49.993112,0,2,0,2,0,0,0
2026-03-02T17:36:51.995904,0,2,0,2,0,0,0
2026-03-02T17:36:54.022023,0,2,0,2,0,0,0
2026-03-02T17:36:56.045400,0,2,0,2,0,0,0
2026-03-02T17:36:58.061702,0,2,0,2,0,0,0
2026-03-02T17:37:00.093122,0,2,0,2,0,0,0
2026-03-02T18:06:11.432344,0,0,0,0,0,0,0
2026-03-02T18:06:13.455747,0,0,0,0,0,0,0
2026-03-02T18:06:15.473793,0,0,0,0,0,0,0
2026-03-02T18:06:17.490932,0,0,0,0,0,0,0
2026-03-02T18:06:19.502341,0,0,0,0,0,0,0
2026-03-02T18:06:21.524007,0,0,0,0,0,0,0
2026-03-02T18:06:23.543698,0,0,0,0,0,0,0
2026-03-02T18:06:25.560824,0,0,0,0,0,0,0
2026-03-02T18:06:27.577918,0,0,0,0,0,0,0
2026-03-02T18:06:29.596341,0,0,0,0,0,0,0
2026-03-02T18:06:31.613980,0,0,0,0,0,0,0
2026-03-02T18:06:33.630429,0,0,0,0,0,0,0
2026-03-02T18:06:35.646284,0,0,0,0,0,0,0
2026-03-02T18:06:37.664145,0,0,0,0,0,0,0
2026-03-02T18:06:39.680529,0,0,0,0,0,0,0
2026-03-02T18:06:41.696232,0,0,0,0,0,0,0
2026-03-02T18:06:43.712232,0,0,0,0,0,0,0
2026-03-02T18:06:45.728337,0,0,0,0,0,0,0
2026-03-02T18:06:47.743722,0,0,0,0,0,0,0
2026-03-02T18:06:49.762496,0,1,0,1,1,0,1
2026-03-02T18:06:51.775237,0,1,0,1,0,0,0
2026-03-02T18:06:53.790725,0,1,0,1,0,0,0
2026-03-02T18:06:55.805689,0,1,0,1,0,0,0
2026-03-02T18:06:57.825013,0,1,0,1,0,0,0
2026-03-02T18:06:59.847915,0,3,0,3,2,0,2
2026-03-02T18:07:01.860683,0,4,0,4,1,0,1
2026-03-02T18:07:03.873250,0,4,0,4,0,0,0
2026-03-02T18:07:05.892675,0,4,0,4,0,0,0
2026-03-02T18:07:07.911825,0,4,0,4,0,0,0
2026-03-02T18:07:09.930046,0,4,0,4,0,0,0
2026-03-02T18:07:11.943477,0,4,0,4,0,0,0
2026-03-02T18:07:13.963244,0,4,0,4,0,0,0
2026-03-02T18:07:15.982128,0,4,0,4,0,0,0
2026-03-02T18:07:17.999048,0,4,0,4,0,0,0
2026-03-02T18:07:20.014908,0,4,0,4,0,0,0
2026-03-02T18:07:22.030613,0,4,0,4,0,0,0
2026-03-02T18:07:24.046545,0,4,0,4,0,0,0
2026-03-02T18:07:26.062270,0,4,0,4,0,0,0
2026-03-02T18:07:28.078001,0,4,0,4,0,0,0
2026-03-02T18:07:30.093542,0,4,0,4,0,0,0
2026-03-02T18:07:32.109241,0,4,0,4,0,0,0
2026-03-02T18:07:34.126122,0,4,0,4,0,0,0
2026-03-02T18:07:36.144394,0,4,0,4,0,0,0
2026-03-02T18:07:38.164040,0,4,0,4,0,0,0
2026-03-02T18:07:40.182522,0,4,0,4,0,0,0
2026-03-02T18:07:42.196583,0,4,0,4,0,0,0
2026-03-02T18:07:44.217480,0,4,0,4,0,0,0
2026-03-02T18:07:46.233148,0,4,0,4,0,0,0
2026-03-02T18:07:48.236070,0,4,0,4,0,0,0
2026-03-02T18:07:50.251369,0,4,0,4,0,0,0
2026-03-02T18:07:52.266108,0,4,0,4,0,0,0
2026-03-02T18:07:54.284276,0,4,0,4,0,0,0
2026-03-02T18:07:56.301709,0,4,0,4,0,0,0
2026-03-02T18:07:58.318686,0,4,0,4,0,0,0
2026-03-02T18:08:00.334955,0,4,0,4,0,0,0
2026-03-02T18:08:02.337972,0,4,0,4,0,0,0
2026-03-02T18:08:04.353457,0,4,0,4,0,0,0
2026-03-02T18:55:57.715609,0,0,0,0,0,0,0
2026-03-02T18:55:59.731028,0,0,0,0,0,0,0
2026-03-02T18:56:01.743006,0,0,0,0,0,0,0
2026-03-02T18:56:03.763342,0,0,0,0,0,0,0
2026-03-02T18:56:05.781440,0,0,0,0,0,0,0
2026-03-02T18:56:07.797881,0,0,0,0,0,0,0
2026-03-02T18:56:09.814030,0,0,0,0,0,0,0
2026-03-02T18:56:18.196711,0,0,0,0,0,0,0
2026-03-02T18:56:20.213676,0,0,0,0,0,0,0
2026-03-02T18:56:22.248233,0,0,0,0,0,0,0
2026-03-02T18:56:24.265175,0,0,0,0,0,0,0
2026-03-02T18:56:26.284548,0,0,0,0,0,0,0
2026-03-02T18:56:28.288264,0,0,0,0,0,0,0
2026-03-02T18:56:30.318006,0,0,0,0,0,0,0
2026-03-02T18:56:32.341043,0,0,0,0,0,0,0
2026-03-02T18:56:34.356994,0,0,0,0,0,0,0
2026-03-02T18:56:36.384125,0,0,0,0,0,0,0
2026-03-02T18:56:38.401689,0,0,0,0,0,0,0
2026-03-02T18:56:40.430965,0,0,0,0,0,0,0
2026-03-02T18:56:42.454602,0,0,0,0,0,0,0
2026-03-02T18:56:44.477873,0,0,0,0,0,0,0
2026-03-02T18:56:46.493824,0,0,0,0,0,0,0
2026-03-02T18:56:48.515365,0,0,0,0,0,0,0
2026-03-02T18:56:50.541799,0,0,0,0,0,0,0
2026-03-02T18:56:52.568727,0,0,0,0,0,0,0
2026-03-02T18:56:54.602014,0,0,0,0,0,0,0
2026-03-02T18:56:56.631421,0,0,0,0,0,0,0
2026-03-02T18:56:58.661149,0,0,0,0,0,0,0
2026-03-02T18:57:00.690825,0,0,0,0,0,0,0
2026-03-02T18:57:02.713781,0,0,0,0,0,0,0
2026-03-02T18:57:04.729544,0,0,0,0,0,0,0
2026-03-02T18:57:06.745441,0,0,0,0,0,0,0
2026-03-02T18:57:08.761931,0,0,0,0,0,0,0
2026-03-02T18:57:10.783230,0,0,0,0,0,0,0
2026-03-02T18:57:12.815389,0,0,0,0,0,0,0
2026-03-02T18:57:14.838294,0,0,0,0,0,0,0
2026-03-02T18:57:16.869277,0,0,0,0,0,0,0
2026-03-02T18:57:18.886053,0,0,0,0,0,0,0
2026-03-02T18:57:20.901386,0,0,0,0,0,0,0
2026-03-02T18:57:22.917682,0,0,0,0,0,0,0
2026-03-02T18:57:24.935521,0,0,0,0,0,0,0
2026-03-02T18:57:26.952382,0,0,0,0,0,0,0
2026-03-02T18:57:28.967908,0,0,0,0,0,0,0
2026-03-02T18:57:30.983700,0,0,0,0,0,0,0
2026-03-02T18:57:32.999384,0,0,0,0,0,0,0
2026-03-02T18:57:35.015480,0,0,0,0,0,0,0
2026-03-02T18:57:37.030646,0,0,0,0,0,0,0
2026-03-02T18:57:39.046396,0,0,0,0,0,0,0
2026-03-02T18:57:41.058282,0,0,0,0,0,0,0
2026-03-02T18:57:43.064842,0,0,0,0,0,0,0
2026-03-02T18:57:45.079031,0,0,0,0,0,0,0
2026-03-02T18:57:47.095848,0,0,0,0,0,0,0
2026-03-02T18:57:49.120236,0,0,0,0,0,0,0
2026-03-02T18:57:51.136358,0,0,0,0,0,0,0
2026-03-02T18:57:53.168085,0,0,0,0,0,0,0
2026-03-02T18:57:55.204505,0,0,0,0,0,0,0
2026-03-02T18:57:57.219903,0,0,0,0,0,0,0
